date,year,credit,maxloss,credit_put,credit_call,ret,spx_move,vix,spot,k_short,k_wing,exp_date
2016-04-06,2016,1.733392170359636,80.36397860406392,2.733392170359636,0.0,0.02156926773000734,-0.008799682650257212,14.09,2067.12,1943.9739438383647,1861.8765730639411,2016-05-05
2016-05-05,2016,2.2183076201190914,94.30359141627942,3.2183076201190914,0.0,0.02352304495304884,0.02975699511452312,15.91,2048.9300000000003,1904.147151445403,1807.6252524090046,2016-06-06
2016-07-06,2016,1.9487204418752953,86.56636417876628,2.9487204418752953,0.0,0.02251128900193886,0.031256252679719765,14.96,2099.1000000000004,1966.327373069038,1877.8122884483964,2016-08-04
2016-11-02,2016,2.871095827029066,113.14168284396614,3.871095827029066,0.0,0.02537611033228663,0.04635429597234686,19.32,2094.52,1920.5008319935075,1804.4880533225123,2016-12-02
2016-12-02,2016,2.0999251248987036,90.9483887742264,3.0999251248987036,0.0,0.023089195456905062,0.035640465228758744,14.12,2191.61,2052.0375291513124,1958.9892152521873,2017-01-04
2018-03-07,2018,3.6245549886402273,135.00892127274898,4.624554988640227,0.0,0.02684678134208476,-0.04317661792953498,17.76,2722.77,2514.8197856079164,2376.186309346527,2018-04-06
2018-04-06,2018,4.4436953082453385,158.7162558759329,5.4436953082453385,0.0,0.02799773270684344,0.02489242709800754,21.49,2605.21,2360.470073223733,2197.3101220395547,2018-05-07
2018-05-07,2018,2.7614428975052903,110.14721265692377,3.7614428975052903,0.0,0.025070474602987676,0.038692014411660924,14.75,2670.0600000000004,2500.697016668357,2387.7883611139277,2018-06-06
2018-10-04,2018,2.8779773051036557,113.58663052735491,3.8779773051036557,0.0,-0.04291976021803238,-0.0627916741234289,14.22,2905.64,2730.943088251312,2614.4784804188535,2018-11-02
2018-11-02,2018,4.249412869625814,153.06328166028646,5.249412869625814,0.0,0.027762457615779446,-0.009430116884976747,19.51,2723.19,2487.2209582051314,2329.908263675219,2018-12-04
2018-12-04,2018,4.6967174846364514,166.05490603813757,5.6967174846364514,0.0,0.02828412358715715,-0.053749569047010115,20.74,2697.51,2441.3825647158396,2270.6309411930656,2019-01-07
2019-01-07,2019,4.225268855486945,152.37666547753025,5.225268855486945,0.0,0.02772910696165622,0.06893579678122008,21.4,2552.52,2317.617098500474,2161.015164167457,2019-02-06
2019-02-06,2019,3.0093556503111074,117.29775738326774,4.009355650311107,0.0,0.025655696387085276,0.007495015539787708,15.38,2728.48,2548.019330449632,2427.712217416053,2019-03-08
2019-03-08,2019,3.2869976094883953,125.29291680277228,4.286997609488395,0.0,0.026234504658093058,0.05293332314755195,16.05,2748.93,2556.0601283816086,2427.480213969348,2019-04-08
2019-05-08,2019,4.349393753652905,155.96524752713168,5.349393753652905,0.0,0.027886941627148606,-0.0020468911539609502,19.4,2882.42,2641.9480380788236,2481.633396798039,2019-06-07
2019-06-07,2019,3.6297218581081268,135.20035346549676,4.629721858108127,0.0,0.0268469849750388,0.0352648338965138,16.3,2876.52,2668.2748870145933,2529.4448116909884,2019-07-09
2019-07-09,2019,2.937813260790307,115.33431717740498,3.937813260790307,0.0,0.02547215202454808,-0.03322744429072244,14.09,2977.96,2800.5518043427073,2682.279673904512,2019-08-07
2019-08-07,2019,4.367893723961998,156.49993779577605,5.367893723961998,0.0,0.027909875144243593,0.03589080968805236,19.49,2879.01,2637.708252720393,2476.840421200655,2019-09-06
2019-09-06,2019,3.3444515521913303,127.0270979245321,4.34445155219133,0.0,0.026328646460759875,-0.015377187041048401,15.0,2982.34,2786.7826757849157,2656.4111263081923,2019-10-07
2019-10-07,2019,3.9310359652538835,143.89845060126544,4.9310359652538835,0.0,0.027318125725665835,0.04622881817686486,17.86,2936.48,2714.7357701502215,2566.906283583702,2019-11-05
2019-12-05,2019,3.5361297223072654,132.5888860774247,4.536129722307265,0.0,0.026669880311403764,0.03643810397416214,14.52,3117.89,2913.7024763004015,2777.5774605006695,2020-01-07
2020-02-06,2020,3.9446531905067417,144.42198041423774,4.944653190506742,0.0,-1.0,-0.17346624988431003,14.96,3349.47,3126.9200495928826,2978.553415988138,2020-03-09
2020-06-08,2020,6.959553971240268,232.0005427759358,7.959553971240268,0.0,0.029998007280361182,-0.017018588534747803,25.81,3229.41,2870.9698548792358,2632.0097581320597,2020-07-08
2020-07-08,2020,7.3578049855222645,243.8991899050116,8.357804985522264,0.0,0.030167402312356255,0.055127659909590676,28.08,3174.45,2797.5645076641995,2546.3075127736656,2020-08-06
2020-08-06,2020,6.1340404309141405,207.7085822361235,7.1340404309141405,0.0,0.029531954649524073,0.020125692277836782,22.65,3349.45,3028.686065999443,2814.8434433324055,2020-09-04
2020-10-06,2020,8.241553009852112,269.944696339446,9.241553009852112,0.0,0.030530523924384302,0.031089352016416827,29.48,3347.77,2930.490625976052,2652.3043766267538,2020-11-04
2020-11-04,2020,8.715301632238663,283.91374665592133,9.715301632238663,0.0,0.03069700475898706,0.06933673247678795,29.57,3451.85,3012.9064275677606,2720.2773792796006,2020-12-04
2020-12-04,2020,6.698656123740392,224.0458808679014,7.698656123740392,0.0,0.029898590850192662,0.018641684659960633,20.79,3691.19,3345.0731945125376,3114.328657520896,2021-01-06
2021-01-06,2021,8.005626622027648,262.2385684937103,9.005626622027648,0.0,0.03052802899288119,0.03478989361702123,25.07,3760.0,3354.6337073263917,3084.3895122106537,2021-02-05
2021-02-05,2021,7.022187580311396,233.40912612766388,8.022187580311396,0.0,0.030085317128819494,-0.0033540573813678476,20.87,3890.81,3530.1630294380366,3289.7317157300613,2021-03-09
2021-03-09,2021,7.907016737728199,259.23911648445926,8.907016737728199,0.0,0.03050086285185363,0.05902892391483738,24.03,3877.76,3477.0408001667183,3209.894666944531,2021-04-08
2021-04-08,2021,5.542654766704288,190.66277297547055,6.542654766704288,0.0,0.029070461318725132,0.030796316227786225,16.95,4106.66,3812.3518583867367,3616.146430644562,2021-05-07
2021-05-07,2021,5.977176382646093,203.21551120778807,6.977176382646093,0.0,0.029412992872057012,-0.0015780285509776615,16.69,4233.13,3919.3409686143495,3710.1482810239154,2021-06-08
2021-06-08,2021,5.8981383069797175,200.93658599782634,6.8981383069797175,0.0,0.02935323240260249,0.02187888180387798,17.07,4226.45,3916.1979135427905,3709.3631892379844,2021-07-08
2021-07-08,2021,6.7174168748917396,224.58561597971112,7.7174168748917396,0.0,0.029910272060783203,0.027534661443138653,19.0,4318.92,3971.965450718096,3740.662417863493,2021-08-06
2021-08-06,2021,6.076494907439667,206.13686619306003,7.076494907439667,0.0,0.029477962965385584,0.018288176229877662,16.15,4437.84,4119.51995834925,3907.3065972487507,2021-09-07
2021-09-07,2021,6.708019510381092,224.3559291671506,7.708019510381092,0.0,0.029899007061157074,-0.03406284576233687,18.14,4519.0,4172.404076983704,3941.340128306172,2021-10-06
2021-10-06,2021,7.621943340437696,250.76054363212725,8.621943340437696,0.0,0.030395305537458478,0.07264717404302812,21.0,4365.07,3977.496269541152,3719.113782568587,2021-11-04
2021-11-04,2021,6.135614959620881,207.9186860002969,7.135614959620881,0.0,0.029509685144951905,-0.01835896953982974,15.44,4682.18,4361.098548560123,4147.044247600205,2021-12-06
2021-12-06,2021,10.917742059167097,347.23184579936805,11.917742059167097,0.0,0.03144222568074995,0.02275130433269079,27.18,4596.22,4058.995618212197,3700.8460303536617,2022-01-05
2022-01-05,2022,7.872658316588456,258.02354160526426,8.872658316588456,0.0,0.030511395462637262,-0.044228736020966664,19.73,4700.79,4301.945700117221,4036.0495001953686,2022-02-04
2022-02-04,2022,9.299310663459437,299.59904150352213,10.299310663459437,0.0,0.031039186963988042,-0.07565525898755365,23.22,4492.88,4029.532471749528,3720.6341195825466,2022-03-08
2022-04-06,2022,8.462309592580027,275.15924725806906,9.462309592580027,0.0,0.030754225696232238,-0.08049253424596325,22.1,4476.44,4051.0076647240253,3767.386107873376,2022-05-06
2022-06-06,2022,8.7103722361947,282.6162721481898,9.7103722361947,0.0,0.03082049087261125,-0.07070018580417303,25.07,4122.62,3685.6300334234224,3394.303389039038,2022-07-05
2022-07-05,2022,8.897172362612991,288.50604245666113,9.897172362612991,0.0,0.030838773035228573,0.08326481604740077,27.54,3831.15,3385.0451777710896,3087.6419629518155,2022-08-03
2022-08-03,2022,7.567436037318998,249.20646852000402,8.567436037318998,0.0,0.030366130069820214,-0.043940580460947065,21.95,4150.15,3764.9891431640144,3508.2152386066914,2022-09-01
2022-09-01,2022,8.525874518514442,277.33985556243374,9.525874518514442,0.0,0.030741613033670626,-0.09447072551722746,25.56,3967.79,3538.9914048785768,3253.1256747976286,2022-09-30
2022-10-31,2022,8.419125431799586,274.29528239461683,9.419125431799586,0.0,0.030693657427499434,0.02082811899275705,25.88,3875.53,3451.458388260375,3168.7439804339588,2022-11-29
2022-11-29,2022,7.283621316842613,240.99749195667428,8.283621316842613,0.0,0.030222809613935888,-0.028018957345971596,21.89,3956.25,3583.8283300897247,3335.5472168162078,2022-12-29
2022-12-29,2022,7.144204625424081,236.97101674429052,8.14420462542408,0.0,0.030148010181064517,0.046759764913923085,21.44,3845.4,3479.227167945429,3235.1119465757142,2023-01-30
2023-01-30,2023,6.549264300526829,219.68910597285185,7.549264300526829,0.0,0.029811511460819347,-0.015330877146782385,19.94,4025.21,3685.852444589932,3459.6140743165533,2023-02-28
2023-02-28,2023,6.716995039470561,224.54367239210242,7.716995039470561,0.0,0.029913980509507374,0.016374416551028226,20.7,3963.5,3616.6089988526405,3385.3483314210675,2023-03-29
2023-03-29,2023,6.3680605242095965,214.45004030785523,7.3680605242095965,0.0,0.029694844146766694,0.03545328169993045,19.12,4028.4,3697.1728487519026,3476.354747919838,2023-04-28
2023-04-28,2023,5.394862117582022,186.42982995908488,6.394862117582022,0.0,0.02893776236756754,0.011164599325856672,15.78,4171.22,3883.482961884999,3691.658269808332,2023-05-29
