ts,open,high,low,close,volume
2016-06-24 00:00:00+00:00,2123.7,2127.58,2007.08,2027.2,4135081
2016-06-27 00:00:00+00:00,2022.2,2031.08,1990.56,1992.4099999999999,2968756
2016-06-28 00:00:00+00:00,1991.56,2038.56,1991.31,2037.26,2272836
2016-06-29 00:00:00+00:00,2037.31,2083.95,2031.69,2081.6499999999996,2052803
2016-06-30 00:00:00+00:00,2081.45,2099.88,2065.83,2094.37,2282547
2016-07-01 00:00:00+00:00,2095.12,2108.71,2090.0,2104.1800000000003,1648070
2016-07-04 00:00:00+00:00,2107.4300000000003,2112.5600000000004,2102.0600000000004,2107.5600000000004,146665
2016-07-05 00:00:00+00:00,2107.4300000000003,2107.4300000000003,2080.48,2091.58,1711348
2016-07-06 00:00:00+00:00,2091.37,2101.79,2073.25,2099.1000000000004,2047372
2016-07-07 00:00:00+00:00,2099.04,2109.17,2089.3,2099.3599999999997,1659724
2016-07-08 00:00:00+00:00,2099.16,2132.38,2094.79,2127.5,1935417
2016-07-11 00:00:00+00:00,2127.5,2143.59,2127.13,2137.7,1459351
2016-07-12 00:00:00+00:00,2137.7,2156.08,2135.58,2152.5,1691714
2016-07-13 00:00:00+00:00,2152.25,2158.88,2146.13,2151.8,1609796
2016-07-14 00:00:00+00:00,2151.7,2174.33,2149.33,2162.75,1775894
2016-07-15 00:00:00+00:00,2162.55,2170.9300000000003,2149.41,2152.16,1490285
2016-07-18 00:00:00+00:00,2159.91,2169.29,2159.04,2166.01,1190103
2016-07-19 00:00:00+00:00,2165.96,2167.09,2157.59,2164.99,1147206
2016-07-20 00:00:00+00:00,2165.1899999999996,2175.79,2161.0699999999997,2174.45,1127251
2016-07-21 00:00:00+00:00,2174.3500000000004,2176.23,2159.58,2165.24,1296178
2016-07-22 00:00:00+00:00,2165.1899999999996,2175.3199999999997,2162.0699999999997,2173.67,1121936
2016-07-25 00:00:00+00:00,2173.92,2178.55,2161.95,2168.8500000000004,1255235
2016-07-26 00:00:00+00:00,2168.5,2173.88,2159.6800000000003,2171.7200000000003,1604154
2016-07-27 00:00:00+00:00,2171.9700000000003,2174.9,2158.5,2167.98,1629994
2016-07-28 00:00:00+00:00,2167.9300000000003,2173.8100000000004,2159.23,2170.83,1616346
2016-07-29 00:00:00+00:00,2170.83,2177.3500000000004,2162.96,2176.4700000000003,1694004
2016-08-01 00:00:00+00:00,2179.46,2183.34,2166.02,2171.84,1651171
2016-08-02 00:00:00+00:00,2171.84,2176.4700000000003,2147.73,2157.99,1956459
2016-08-03 00:00:00+00:00,2157.6899999999996,2163.3999999999996,2150.8199999999997,2161.7200000000003,1360505
2016-08-04 00:00:00+00:00,2161.2200000000003,2168.8500000000004,2158.8500000000004,2164.71,1236665
2016-08-05 00:00:00+00:00,2164.26,2183.0299999999997,2164.01,2181.9399999999996,1363819
2016-08-08 00:00:00+00:00,2180.6899999999996,2187.3199999999997,2177.55,2180.34,938302
2016-08-09 00:00:00+00:00,2180.09,2187.8599999999997,2178.3599999999997,2181.7200000000003,1189389
2016-08-10 00:00:00+00:00,2181.42,2185.05,2171.66,2176.0,1368162
2016-08-11 00:00:00+00:00,2175.75,2188.5299999999997,2173.63,2184.9399999999996,1319340
2016-08-12 00:00:00+00:00,2184.915,2187.17,2179.13,2184.24,1264122
2016-08-15 00:00:00+00:00,2184.24,2194.12,2183.87,2188.6000000000004,1080536
2016-08-16 00:00:00+00:00,2188.8500000000004,2188.98,2177.79,2180.21,1388520
2016-08-17 00:00:00+00:00,2179.91,2184.3,2167.98,2183.1499999999996,1691416
2016-08-18 00:00:00+00:00,2183.175,2186.83,2178.6800000000003,2185.3999999999996,1195307
2016-08-19 00:00:00+00:00,2185.6499999999996,2186.2799999999997,2174.7799999999997,2184.46,1425267
2016-08-22 00:00:00+00:00,2183.96,2186.59,2175.84,2183.1000000000004,1540802
2016-08-23 00:00:00+00:00,2182.8999999999996,2193.5299999999997,2181.5299999999997,2188.0299999999997,1121863
2016-08-24 00:00:00+00:00,2187.7799999999997,2189.66,2171.1099999999997,2176.74,1498364
2016-08-25 00:00:00+00:00,2176.4399999999996,2179.2799999999997,2169.5299999999997,2176.0,1497975
2016-08-26 00:00:00+00:00,2175.9750000000004,2188.48,2159.63,2168.95,2520290
2016-08-29 00:00:00+00:00,2169.2,2183.63,2166.33,2181.5,1237105
2016-08-30 00:00:00+00:00,2180.8999999999996,2182.5299999999997,2170.13,2176.84,1370374
2016-08-31 00:00:00+00:00,2176.84,2176.9700000000003,2160.88,2169.92,1840235
2016-09-01 00:00:00+00:00,2170.2200000000003,2178.3500000000004,2156.3900000000003,2167.8900000000003,1939895
2016-09-02 00:00:00+00:00,2167.8900000000003,2185.02,2165.77,2180.34,1689289
2016-09-05 00:00:00+00:00,2180.09,2183.4700000000003,2176.4700000000003,2179.5699999999997,132225
2016-09-06 00:00:00+00:00,2180.34,2187.59,2174.7,2186.3900000000003,1486247
2016-09-07 00:00:00+00:00,2186.415,2187.67,2178.9300000000003,2185.6499999999996,1455964
2016-09-08 00:00:00+00:00,2185.7,2190.33,2177.08,2179.12,2081061
2016-09-09 00:00:00+00:00,2178.4700000000003,2179.3500000000004,2120.9300000000003,2121.6899999999996,2069532
2016-09-12 00:00:00+00:00,2123.6800000000003,2164.0600000000004,2108.3100000000004,2156.87,3219434
2016-09-13 00:00:00+00:00,2158.02,2158.27,2119.83,2132.7,3719578
2016-09-14 00:00:00+00:00,2132.3,2141.73,2119.23,2121.6099999999997,2543014
2016-09-15 00:00:00+00:00,2121.75,2151.48,2114.63,2143.23,2292332
2016-09-16 00:00:00+00:00,2144.08,2144.21,2130.21,2140.7200000000003,2056318
2016-09-19 00:00:00+00:00,2139.9700000000003,2154.6000000000004,2135.13,2140.5699999999997,1521320
2016-09-20 00:00:00+00:00,2141.4700000000003,2150.9300000000003,2136.52,2137.52,1384099
2016-09-21 00:00:00+00:00,2137.27,2165.1800000000003,2133.8999999999996,2163.6499999999996,1820797
2016-09-22 00:00:00+00:00,2163.6499999999996,2180.0299999999997,2160.5299999999997,2175.6000000000004,1519842
2016-09-23 00:00:00+00:00,2176.0,2177.13,2163.73,2164.66,1436841
2016-09-26 00:00:00+00:00,2162.91,2167.04,2144.63,2146.8500000000004,1589416
2016-09-27 00:00:00+00:00,2146.8999999999996,2161.58,2140.7799999999997,2159.17,1646360
2016-09-28 00:00:00+00:00,2159.42,2172.4300000000003,2151.3,2169.7,1726787
2016-09-29 00:00:00+00:00,2169.5,2174.13,2144.48,2153.49,2301509
2016-09-30 00:00:00+00:00,2153.09,2175.13,2143.2200000000003,2163.98,1970001
2016-10-03 00:00:00+00:00,2164.98,2170.6099999999997,2154.38,2161.3,1395325
2016-10-04 00:00:00+00:00,2161.3,2167.1800000000003,2143.63,2150.8199999999997,2136329
2016-10-05 00:00:00+00:00,2150.87,2164.3,2147.75,2159.8100000000004,1364366
2016-10-06 00:00:00+00:00,2159.6099999999997,2163.8500000000004,2150.17,2162.12,1204667
2016-10-07 00:00:00+00:00,2162.0950000000003,2168.1000000000004,2144.8500000000004,2152.9700000000003,1952194
2016-10-10 00:00:00+00:00,2158.7200000000003,2170.1000000000004,2155.3500000000004,2165.7799999999997,947003
2016-10-11 00:00:00+00:00,2165.5299999999997,2167.16,2128.58,2139.92,2230746
2016-10-12 00:00:00+00:00,2139.52,2147.1499999999996,2132.8999999999996,2133.8599999999997,1465607
2016-10-13 00:00:00+00:00,2133.8599999999997,2138.6800000000003,2113.99,2132.75,2174979
2016-10-14 00:00:00+00:00,2133.05,2149.9300000000003,2129.1800000000003,2132.29,1834102
2016-10-17 00:00:00+00:00,2132.29,2136.17,2123.67,2128.75,1245932
2016-10-18 00:00:00+00:00,2129.05,2145.9300000000003,2126.9300000000003,2137.1000000000004,1129369
2016-10-19 00:00:00+00:00,2137.375,2148.27,2132.63,2142.8500000000004,930306
2016-10-20 00:00:00+00:00,2142.8500000000004,2149.73,2132.23,2142.6899999999996,1602541
2016-10-21 00:00:00+00:00,2142.1899999999996,2144.5699999999997,2129.5699999999997,2141.8,1404742
2016-10-24 00:00:00+00:00,2143.29,2155.17,2141.17,2150.73,1003773
2016-10-25 00:00:00+00:00,2150.6800000000003,2155.5600000000004,2141.2200000000003,2141.3199999999997,1191029
2016-10-26 00:00:00+00:00,2141.27,2146.2,2130.8999999999996,2139.6400000000003,1537743
2016-10-27 00:00:00+00:00,2139.6899999999996,2149.5699999999997,2128.3599999999997,2132.5299999999997,1792083
2016-10-28 00:00:00+00:00,2132.98,2140.8599999999997,2118.3599999999997,2129.49,2377855
2016-10-30 00:00:00+00:00,2123.99,2127.87,2122.37,2126.37,12552
2016-10-31 00:00:00+00:00,2126.62,2136.37,2124.62,2128.6499999999996,1345315
2016-11-01 00:00:00+00:00,2128.8999999999996,2135.1499999999996,2096.8999999999996,2107.38,2252605
2016-11-02 00:00:00+00:00,2107.63,2111.88,2093.1400000000003,2094.52,2005434
2016-11-03 00:00:00+00:00,2094.77,2103.77,2085.1400000000003,2089.84,1785997
2016-11-04 00:00:00+00:00,2089.59,2099.23,2083.83,2086.83,2048869
2016-11-07 00:00:00+00:00,2111.08,2134.7799999999997,2107.96,2133.23,1748067
2016-11-08 00:00:00+00:00,2133.0299999999997,2147.21,2123.16,2141.2799999999997,1745136
2016-11-09 00:00:00+00:00,2141.9300000000003,2170.83,2032.31,2163.9399999999996,5251387
2016-11-10 00:00:00+00:00,2163.24,2184.37,2151.87,2168.8900000000003,3120721
2016-11-11 00:00:00+00:00,2168.99,2174.37,2152.62,2163.76,1876269
2016-11-14 00:00:00+00:00,2167.51,2177.8900000000003,2155.98,2164.1400000000003,1781467
2016-11-15 00:00:00+00:00,2164.34,2182.34,2161.7200000000003,2181.29,1424903
2016-11-16 00:00:00+00:00,2181.34,2187.4700000000003,2171.4700000000003,2175.0299999999997,1321815
2016-11-17 00:00:00+00:00,2175.33,2188.17,2174.71,2186.4399999999996,1342907
2016-11-18 00:00:00+00:00,2186.4399999999996,2189.8199999999997,2179.0699999999997,2182.9700000000003,1268660
2016-11-21 00:00:00+00:00,2182.7200000000003,2198.9300000000003,2181.1000000000004,2195.6000000000004,1202744
2016-11-22 00:00:00+00:00,2195.8,2205.4300000000003,2194.4300000000003,2203.63,1248468
2016-11-23 00:00:00+00:00,2203.73,2205.8599999999997,2194.6099999999997,2203.29,1091107
2016-11-24 00:00:00+00:00,2203.59,2209.7200000000003,2199.9700000000003,2208.55,103191
2016-11-25 00:00:00+00:00,2208.59,2216.95,2204.9700000000003,2214.58,446576
2016-11-28 00:00:00+00:00,2210.6099999999997,2211.49,2200.59,2201.6899999999996,1361231
2016-11-29 00:00:00+00:00,2202.1899999999996,2210.88,2198.0699999999997,2204.52,1369343
2016-11-30 00:00:00+00:00,2204.02,2214.3999999999996,2198.26,2200.3100000000004,1931805
2016-12-01 00:00:00+00:00,2200.26,2204.1400000000003,2187.2799999999997,2191.95,2145549
2016-12-02 00:00:00+00:00,2191.6499999999996,2198.21,2185.5299999999997,2191.6099999999997,1666484
2016-12-05 00:00:00+00:00,2182.8599999999997,2209.49,2180.49,2206.0299999999997,1653014
2016-12-06 00:00:00+00:00,2205.9300000000003,2213.08,2201.3100000000004,2211.87,1475505
2016-12-07 00:00:00+00:00,2212.145,2242.16,2207.3999999999996,2237.49,2316302
2016-12-08 00:00:00+00:00,2237.04,2252.08,2233.67,2247.33,2102977
2016-12-09 00:00:00+00:00,2247.4300000000003,2261.92,2245.8100000000004,2261.42,1073702
2016-12-12 00:00:00+00:00,2261.67,2271.05,2252.6499999999996,2255.58,1619903
2016-12-13 00:00:00+00:00,2255.63,2278.0299999999997,2253.26,2272.54,2308335
2016-12-14 00:00:00+00:00,2272.74,2277.17,2247.92,2256.09,2261197
2016-12-15 00:00:00+00:00,2256.4399999999996,2272.3199999999997,2251.8199999999997,2263.49,1957275
2016-12-16 00:00:00+00:00,2263.99,2268.37,2254.63,2260.2,1406402
2016-12-19 00:00:00+00:00,2261.4399999999996,2268.27,2259.02,2264.76,920621
2016-12-20 00:00:00+00:00,2264.5600000000004,2273.6899999999996,2264.4399999999996,2270.0699999999997,806214
2016-12-21 00:00:00+00:00,2270.5699999999997,2271.2,2261.04,2262.29,649833
2016-12-22 00:00:00+00:00,2261.54,2263.92,2255.13,2261.3900000000003,832210
2016-12-23 00:00:00+00:00,2260.8900000000003,2264.27,2257.77,2262.54,391405
2016-12-27 00:00:00+00:00,2262.79,2273.6800000000003,2261.67,2265.26,490593
2016-12-28 00:00:00+00:00,2265.26,2271.3900000000003,2248.13,2249.6899999999996,976811
2016-12-29 00:00:00+00:00,2250.1400000000003,2254.27,2244.33,2250.84,883168
2016-12-30 00:00:00+00:00,2251.09,2257.2200000000003,2232.7200000000003,2237.79,1251973
2017-01-02 00:00:00+00:00,2237.1800000000003,2252.41,2235.13,2245.62,0
2017-01-03 00:00:00+00:00,2245.29,2263.92,2244.0299999999997,2256.3900000000003,1786467
2017-01-04 00:00:00+00:00,2256.8900000000003,2272.4300000000003,2255.27,2269.7200000000003,1385428
2017-01-05 00:00:00+00:00,2269.52,2270.965,2259.9300000000003,2269.6099999999997,1312500
2017-01-06 00:00:00+00:00,2269.3500000000004,2282.38,2263.48,2276.49,1542074
2017-01-09 00:00:00+00:00,2276.24,2280.62,2269.12,2269.8,1019759
2017-01-10 00:00:00+00:00,2270.05,2279.37,2265.13,2269.1800000000003,1300146
2017-01-11 00:00:00+00:00,2269.1549999999997,2277.17,2260.6000000000004,2276.2200000000003,1728142
2017-01-12 00:00:00+00:00,2275.92,2275.92,2254.0699999999997,2269.9399999999996,1746767
2017-01-13 00:00:00+00:00,2269.9399999999996,2278.8199999999997,2268.5699999999997,2276.1899999999996,1183198
2017-01-16 00:00:00+00:00,2275.6899999999996,2275.9399999999996,2270.3900000000003,2270.9300000000003,98798
2017-01-17 00:00:00+00:00,2271.1899999999996,2272.8199999999997,2262.76,2267.3900000000003,1433376
2017-01-18 00:00:00+00:00,2266.99,2273.37,2263.37,2270.1800000000003,1105331
2017-01-19 00:00:00+00:00,2270.38,2274.3100000000004,2258.1400000000003,2266.25,1379879
2017-01-20 00:00:00+00:00,2265.95,2277.58,2264.3,2271.1000000000004,1709774
2017-01-23 00:00:00+00:00,2270.6000000000004,2271.73,2256.58,2265.6499999999996,1424591
2017-01-24 00:00:00+00:00,2265.6499999999996,2284.98,2264.5299999999997,2280.09,1259001
2017-01-25 00:00:00+00:00,2280.09,2299.67,2279.4700000000003,2298.5,1373322
2017-01-26 00:00:00+00:00,2298.0,2303.88,2294.23,2298.73,1158589
2017-01-27 00:00:00+00:00,2298.48,2301.1099999999997,2291.5299999999997,2293.79,935490
2017-01-30 00:00:00+00:00,2286.29,2289.92,2267.4700000000003,2280.23,1837022
2017-01-31 00:00:00+00:00,2280.205,2282.34,2266.98,2281.1400000000003,1614457
2017-02-01 00:00:00+00:00,2281.09,2288.9700000000003,2272.3,2278.5600000000004,1552683
2017-02-02 00:00:00+00:00,2278.76,2283.3900000000003,2268.3900000000003,2278.6899999999996,1409114
2017-02-03 00:00:00+00:00,2278.1899999999996,2298.34,2274.8199999999997,2295.95,1405248
2017-02-06 00:00:00+00:00,2296.95,2298.58,2288.33,2291.2,1157149
2017-02-07 00:00:00+00:00,2290.925,2299.6800000000003,2288.9300000000003,2289.9700000000003,1191799
2017-02-08 00:00:00+00:00,2290.0699999999997,2296.09,2285.2,2294.09,1277649
2017-02-09 00:00:00+00:00,2294.04,2311.84,2291.67,2308.0699999999997,1346924
2017-02-10 00:00:00+00:00,2308.3199999999997,2319.3999999999996,2306.95,2316.1800000000003,1164831
2017-02-13 00:00:00+00:00,2316.9300000000003,2331.9700000000003,2316.5600000000004,2328.8199999999997,1199607
2017-02-14 00:00:00+00:00,2328.92,2340.29,2322.3,2337.8100000000004,1381835
2017-02-15 00:00:00+00:00,2337.3100000000004,2353.62,2333.1899999999996,2352.52,1512024
2017-02-16 00:00:00+00:00,2352.495,2352.87,2338.75,2346.98,1728424
2017-02-17 00:00:00+00:00,2346.73,2350.49,2338.3599999999997,2350.24,1377322
2017-02-20 00:00:00+00:00,2348.74,2358.37,2347.87,2354.8599999999997,125569
2017-02-21 00:00:00+00:00,2354.74,2366.92,2350.87,2362.0600000000004,1495321
2017-02-22 00:00:00+00:00,2361.8100000000004,2365.4399999999996,2356.9399999999996,2363.91,1285779
2017-02-23 00:00:00+00:00,2363.66,2369.29,2355.1000000000004,2363.41,1552258
2017-02-24 00:00:00+00:00,2362.91,2366.88,2351.04,2365.41,1534266
2017-02-27 00:00:00+00:00,2364.16,2371.6400000000003,2362.04,2366.4399999999996,1146872
2017-02-28 00:00:00+00:00,2366.6899999999996,2369.5699999999997,2358.5699999999997,2365.3199999999997,1568029
2017-03-01 00:00:00+00:00,2365.0699999999997,2401.41,2363.95,2393.1400000000003,2127939
2017-03-02 00:00:00+00:00,2392.59,2394.7200000000003,2378.95,2381.0699999999997,1729807
2017-03-03 00:00:00+00:00,2380.5699999999997,2384.21,2374.7,2381.5299999999997,1336116
2017-03-06 00:00:00+00:00,2381.5299999999997,2381.5299999999997,2368.16,2371.5600000000004,1367644
2017-03-07 00:00:00+00:00,2371.8599999999997,2376.24,2365.29,2366.71,1287427
2017-03-08 00:00:00+00:00,2366.41,2373.54,2360.29,2363.83,1624140
2017-03-09 00:00:00+00:00,2363.73,2369.3599999999997,2354.3599999999997,2367.5299999999997,1769890
2017-03-10 00:00:00+00:00,2367.4300000000003,2379.5600000000004,2362.5600000000004,2371.13,1342694
2017-03-12 00:00:00+00:00,2370.88,2372.01,2369.01,2369.76,3127
2017-03-13 00:00:00+00:00,2369.63,2374.885,2367.76,2373.9700000000003,1587437
2017-03-14 00:00:00+00:00,2373.84,2373.9700000000003,2357.7200000000003,2367.12,2015086
2017-03-15 00:00:00+00:00,2366.87,2390.7200000000003,2366.12,2383.63,1773496
2017-03-16 00:00:00+00:00,2383.88,2391.63,2377.26,2382.75,1602163
2017-03-17 00:00:00+00:00,2382.5,2385.8900000000003,2376.5699999999997,2378.6899999999996,1254267
2017-03-19 00:00:00+00:00,2377.4399999999996,2378.3199999999997,2375.5699999999997,2376.0699999999997,6196
2017-03-20 00:00:00+00:00,2376.3199999999997,2379.8199999999997,2369.5699999999997,2373.1099999999997,1066100
2017-03-21 00:00:00+00:00,2372.6099999999997,2382.3599999999997,2340.1800000000003,2342.4300000000003,2570590
2017-03-22 00:00:00+00:00,2342.1800000000003,2352.01,2335.9300000000003,2349.98,1865497
2017-03-23 00:00:00+00:00,2350.48,2359.23,2341.73,2345.98,1618650
2017-03-24 00:00:00+00:00,2346.23,2355.98,2335.49,2346.1099999999997,1579381
2017-03-27 00:00:00+00:00,2340.3599999999997,2345.1499999999996,2321.49,2343.8999999999996,1598013
2017-03-28 00:00:00+00:00,2344.5,2364.29,2337.38,2355.4399999999996,1603834
2017-03-29 00:00:00+00:00,2355.9399999999996,2363.49,2352.3199999999997,2360.7799999999997,1145566
2017-03-30 00:00:00+00:00,2360.7799999999997,2370.7799999999997,2357.16,2369.6400000000003,1158631
2017-03-31 00:00:00+00:00,2369.6400000000003,2370.77,2361.02,2361.58,1537205
2017-04-03 00:00:00+00:00,2362.08,2367.21,2344.3599999999997,2358.3999999999996,1696189
2017-04-04 00:00:00+00:00,2358.1000000000004,2362.38,2348.73,2362.13,1203370
2017-04-05 00:00:00+00:00,2362.13,2378.51,2346.6099999999997,2348.6099999999997,1925297
2017-04-06 00:00:00+00:00,2348.1099999999997,2364.26,2340.99,2358.12,1575912
2017-04-07 00:00:00+00:00,2358.12,2363.75,2340.0,2356.24,1460563
2017-04-10 00:00:00+00:00,2355.24,2366.37,2351.0600000000004,2357.09,1345443
2017-04-11 00:00:00+00:00,2357.09,2358.9700000000003,2336.4700000000003,2354.91,1844361
2017-04-12 00:00:00+00:00,2354.8599999999997,2359.74,2341.4700000000003,2343.33,1521318
2017-04-13 00:00:00+00:00,2342.58,2348.66,2327.6499999999996,2331.27,1573787
2017-04-17 00:00:00+00:00,2328.02,2349.45,2326.3999999999996,2348.7200000000003,969650
2017-04-18 00:00:00+00:00,2348.4449999999997,2350.45,2334.1800000000003,2341.33,1424368
2017-04-19 00:00:00+00:00,2341.23,2352.6099999999997,2334.95,2336.1099999999997,1237273
2017-04-20 00:00:00+00:00,2336.76,2361.5299999999997,2336.1400000000003,2355.8,1445191
2017-04-21 00:00:00+00:00,2356.1499999999996,2359.2799999999997,2344.2799999999997,2348.8,1257526
2017-04-24 00:00:00+00:00,2371.8,2380.1800000000003,2368.9300000000003,2373.6400000000003,1528477
2017-04-25 00:00:00+00:00,2373.59,2392.71,2371.4700000000003,2387.3,1313316
2017-04-26 00:00:00+00:00,2386.55,2398.46,2385.02,2385.1000000000004,1479746
2017-04-27 00:00:00+00:00,2384.6000000000004,2392.4300000000003,2382.4300000000003,2390.08,1100367
2017-04-28 00:00:00+00:00,2389.7799999999997,2392.41,2382.26,2384.3599999999997,1144751
2017-05-01 00:00:00+00:00,2384.6099999999997,2394.4300000000003,2381.24,2390.5,897225
2017-05-02 00:00:00+00:00,2390.05,2392.4300000000003,2385.6800000000003,2387.62,949439
2017-05-03 00:00:00+00:00,2387.27,2389.79,2379.54,2385.58,1068881
2017-05-04 00:00:00+00:00,2385.5299999999997,2394.66,2380.1099999999997,2390.04,1216632
2017-05-05 00:00:00+00:00,2389.9399999999996,2402.9300000000003,2383.0699999999997,2402.6800000000003,1116975
2017-05-08 00:00:00+00:00,2406.4300000000003,2407.3100000000004,2393.7200000000003,2398.34,947298
2017-05-09 00:00:00+00:00,2397.99,2403.62,2392.76,2395.96,1099962
2017-05-10 00:00:00+00:00,2394.71,2399.83,2390.59,2397.1800000000003,991658
2017-05-11 00:00:00+00:00,2397.4300000000003,2397.5600000000004,2381.7,2393.1499999999996,1349155
2017-05-12 00:00:00+00:00,2392.8999999999996,2394.0299999999997,2387.0299999999997,2391.46,1068873
2017-05-15 00:00:00+00:00,2391.46,2404.42,2390.59,2401.01,1025585
2017-05-16 00:00:00+00:00,2401.5600000000004,2406.1899999999996,2395.6899999999996,2397.99,1068434
2017-05-17 00:00:00+00:00,2397.6899999999996,2397.9399999999996,2356.3900000000003,2356.87,2784356
2017-05-18 00:00:00+00:00,2356.4700000000003,2375.8900000000003,2346.1000000000004,2365.0,2445846
2017-05-19 00:00:00+00:00,2365.2,2389.3900000000003,2362.33,2383.7200000000003,1653994
2017-05-22 00:00:00+00:00,2383.2200000000003,2395.7799999999997,2379.8500000000004,2394.99,1107570
2017-05-23 00:00:00+00:00,2394.715,2400.9700000000003,2388.4700000000003,2398.91,1021628
2017-05-24 00:00:00+00:00,2398.66,2405.51,2396.29,2404.8,975533
2017-05-25 00:00:00+00:00,2404.3,2418.9300000000003,2403.9300000000003,2414.49,1309506
2017-05-26 00:00:00+00:00,2413.99,2416.65,2409.12,2415.3199999999997,859635
2017-05-29 00:00:00+00:00,2415.5699999999997,2417.75,2414.02,2414.5,62328
2017-05-30 00:00:00+00:00,2415.3199999999997,2415.58,2408.7,2411.58,967509
2017-05-31 00:00:00+00:00,2411.58,2417.46,2403.46,2414.1899999999996,1711940
2017-06-01 00:00:00+00:00,2414.1899999999996,2431.0299999999997,2411.0699999999997,2429.8500000000004,1425786
2017-06-02 00:00:00+00:00,2430.3999999999996,2440.2799999999997,2427.7799999999997,2438.0600000000004,1711842
2017-06-05 00:00:00+00:00,2436.5600000000004,2439.4399999999996,2433.6899999999996,2435.58,876296
2017-06-06 00:00:00+00:00,2434.98,2436.4300000000003,2427.1099999999997,2429.84,1344810
2017-06-07 00:00:00+00:00,2429.79,2435.4300000000003,2424.6800000000003,2432.49,1404676
2017-06-08 00:00:00+00:00,2431.99,2439.3199999999997,2427.48,2427.48,1440276
2017-06-09 00:00:00+00:00,2427.6800000000003,2446.3100000000004,2415.3100000000004,2430.75,1578939
2017-06-12 00:00:00+00:00,2430.25,2431.13,2419.63,2428.48,2141442
2017-06-13 00:00:00+00:00,2428.6800000000003,2441.5299999999997,2427.3100000000004,2440.1800000000003,1908217
2017-06-14 00:00:00+00:00,2440.23,2445.6099999999997,2428.3900000000003,2436.5,1810577
2017-06-15 00:00:00+00:00,2436.05,2436.6800000000003,2418.63,2433.17,1870314
2017-06-16 00:00:00+00:00,2433.0699999999997,2438.45,2422.2,2436.38,1322103
2017-06-19 00:00:00+00:00,2436.12,2454.0,2435.25,2450.55,1212617
2017-06-20 00:00:00+00:00,2450.3500000000004,2453.48,2436.87,2438.58,1322514
2017-06-21 00:00:00+00:00,2438.2799999999997,2442.3900000000003,2430.3900000000003,2435.0299999999997,1362269
2017-06-22 00:00:00+00:00,2434.73,2441.6800000000003,2430.6099999999997,2434.3500000000004,1048475
2017-06-23 00:00:00+00:00,2434.05,2441.5699999999997,2431.1800000000003,2434.66,1187679
2017-06-26 00:00:00+00:00,2435.16,2450.04,2432.79,2438.6499999999996,1257206
2017-06-27 00:00:00+00:00,2438.3999999999996,2440.08,2419.3900000000003,2420.3900000000003,1625686
2017-06-28 00:00:00+00:00,2419.6400000000003,2444.8900000000003,2416.52,2444.1400000000003,1544680
2017-06-29 00:00:00+00:00,2444.3900000000003,2447.27,2404.95,2422.96,2328592
2017-06-30 00:00:00+00:00,2423.2,2432.58,2417.58,2424.4300000000003,1614106
2017-07-03 00:00:00+00:00,2425.1800000000003,2439.3100000000004,2423.3900000000003,2425.1000000000004,749661
2017-07-04 00:00:00+00:00,2425.3999999999996,2432.7799999999997,2422.7799999999997,2426.7,137384
2017-07-05 00:00:00+00:00,2426.1499999999996,2434.9300000000003,2421.33,2429.9700000000003,1138787
2017-07-06 00:00:00+00:00,2429.92,2432.3,2407.75,2411.1400000000003,1590053
2017-07-07 00:00:00+00:00,2411.59,2427.01,2409.9700000000003,2425.13,1248790
2017-07-10 00:00:00+00:00,2425.38,2432.1499999999996,2421.51,2425.73,849321
2017-07-11 00:00:00+00:00,2425.73,2429.8599999999997,2412.6099999999997,2426.7200000000003,1127760
2017-07-12 00:00:00+00:00,2426.77,2445.8999999999996,2424.6499999999996,2443.16,1129152
2017-07-13 00:00:00+00:00,2443.46,2449.3599999999997,2441.34,2448.54,934535
2017-07-14 00:00:00+00:00,2448.8149999999996,2463.73,2444.5699999999997,2459.5299999999997,1076097
2017-07-17 00:00:00+00:00,2459.77,2463.1400000000003,2456.6499999999996,2461.96,846215
2017-07-18 00:00:00+00:00,2462.21,2463.23,2450.59,2462.23,1072247
2017-07-19 00:00:00+00:00,2462.23,2474.2799999999997,2460.1099999999997,2473.2799999999997,941018
2017-07-20 00:00:00+00:00,2473.2799999999997,2478.41,2467.91,2475.04,1095267
2017-07-21 00:00:00+00:00,2474.99,2477.62,2465.37,2472.0,1079927
2017-07-24 00:00:00+00:00,2472.0,2472.88,2465.88,2469.6499999999996,846516
2017-07-25 00:00:00+00:00,2469.75,2481.0299999999997,2468.75,2477.6000000000004,1067568
2017-07-26 00:00:00+00:00,2477.6499999999996,2482.0299999999997,2474.5299999999997,2477.37,950421
2017-07-27 00:00:00+00:00,2477.27,2483.1499999999996,2460.23,2475.01,1642048
2017-07-28 00:00:00+00:00,2475.01,2475.01,2464.3900000000003,2473.3900000000003,1138364
2017-07-31 00:00:00+00:00,2473.8900000000003,2477.82,2468.54,2471.6000000000004,1183765
2017-08-01 00:00:00+00:00,2471.1499999999996,2480.2799999999997,2469.5299999999997,2477.17,1036449
2017-08-02 00:00:00+00:00,2476.92,2478.8,2466.3,2476.08,1292421
2017-08-03 00:00:00+00:00,2475.7799999999997,2476.91,2468.5299999999997,2472.8599999999997,1079050
2017-08-04 00:00:00+00:00,2473.3599999999997,2479.99,2469.99,2474.5299999999997,1056374
