ts,close
05/03/2021,21.74
05/04/2021,22.67
05/05/2021,22.26
05/06/2021,21.88
05/07/2021,20.79
05/10/2021,22.4
05/11/2021,24.23
05/12/2021,28.18
05/13/2021,25.26
05/14/2021,22.26
05/17/2021,23.14
05/18/2021,24.22
05/19/2021,25.27
05/20/2021,23.81
05/21/2021,23.49
05/24/2021,22.23
05/25/2021,22.4
05/26/2021,21.3
05/27/2021,20.31
05/28/2021,20.48
06/01/2021,21.34
06/02/2021,21.42
06/03/2021,21.82
06/04/2021,20.62
06/07/2021,20.55
06/08/2021,20.85
06/09/2021,21.28
06/10/2021,20.08
06/11/2021,19.64
06/14/2021,20.14
06/15/2021,20.68
06/16/2021,21.26
06/17/2021,20.98
06/18/2021,22.93
06/21/2021,21.12
06/22/2021,20.07
06/23/2021,19.7
06/24/2021,19.26
06/25/2021,19.0
06/28/2021,19.02
06/29/2021,19.49
06/30/2021,19.51
07/01/2021,19.45
07/02/2021,19.3
07/06/2021,20.26
07/07/2021,20.41
07/08/2021,21.98
07/09/2021,20.44
07/12/2021,20.46
07/13/2021,21.13
07/14/2021,20.62
07/15/2021,21.09
07/16/2021,22.07
07/19/2021,24.9
07/20/2021,23.2
07/21/2021,21.87
07/22/2021,21.86
07/23/2021,21.65
07/26/2021,21.74
07/27/2021,23.0
07/28/2021,22.35
07/29/2021,21.88
07/30/2021,22.18
08/02/2021,23.05
08/03/2021,22.18
08/04/2021,22.17
08/05/2021,21.52
08/06/2021,20.87
08/09/2021,21.27
08/10/2021,21.21
08/11/2021,20.67
08/12/2021,20.25
08/13/2021,20.26
08/16/2021,20.64
08/17/2021,21.7
08/18/2021,23.8
08/19/2021,24.2
08/20/2021,22.41
08/23/2021,21.2
08/24/2021,21.22
08/25/2021,20.79
08/26/2021,21.86
08/27/2021,20.61
08/30/2021,20.4
08/31/2021,20.42
09/01/2021,20.08
09/02/2021,20.13
09/03/2021,20.32
09/07/2021,21.53
09/08/2021,21.59
09/09/2021,22.06
09/10/2021,23.31
09/13/2021,22.47
09/14/2021,22.55
09/15/2021,21.76
09/16/2021,21.81
09/17/2021,23.22
09/20/2021,26.4
09/21/2021,25.47
09/22/2021,23.05
09/23/2021,21.37
09/24/2021,20.82
09/27/2021,21.4
09/28/2021,24.03
09/29/2021,23.72
09/30/2021,23.87
10/01/2021,23.05
10/04/2021,24.11
10/05/2021,23.11
10/06/2021,22.84
10/07/2021,22.12
10/08/2021,21.88
10/11/2021,22.39
10/12/2021,22.33
10/13/2021,21.54
10/14/2021,20.37
10/15/2021,20.3
10/18/2021,20.29
10/19/2021,19.98
10/20/2021,19.87
10/21/2021,19.48
10/22/2021,20.01
10/25/2021,19.56
10/26/2021,20.11
10/27/2021,20.89
10/28/2021,20.48
10/29/2021,20.37
11/01/2021,20.39
11/02/2021,20.1
11/03/2021,19.5
11/04/2021,19.7
11/05/2021,20.49
11/08/2021,20.98
11/09/2021,21.41
11/10/2021,22.0
11/11/2021,21.38
11/12/2021,20.69
11/15/2021,20.87
11/16/2021,20.9
11/17/2021,21.58
11/18/2021,21.9
11/19/2021,21.92
11/22/2021,22.63
11/23/2021,22.45
11/24/2021,21.9
11/26/2021,29.17
11/29/2021,25.04
11/30/2021,28.13
12/01/2021,30.79
12/02/2021,29.15
12/03/2021,31.78
12/06/2021,28.88
12/07/2021,24.96
12/08/2021,23.63
12/09/2021,24.66
12/10/2021,23.18
12/13/2021,24.32
12/14/2021,25.35
12/15/2021,23.3
12/16/2021,24.37
12/17/2021,25.38
12/20/2021,26.31
12/21/2021,25.0
12/22/2021,23.56
12/23/2021,23.24
12/27/2021,22.74
12/28/2021,22.33
12/29/2021,21.83
12/30/2021,21.88
12/31/2021,21.88
01/03/2022,21.53
01/04/2022,21.62
01/05/2022,23.47
01/06/2022,23.5
01/07/2022,22.87
01/10/2022,22.68
01/11/2022,21.98
01/12/2022,21.58
01/13/2022,23.41
01/14/2022,22.82
01/18/2022,25.12
01/19/2022,25.81
01/20/2022,27.25
01/21/2022,29.95
01/24/2022,30.82
01/25/2022,31.76
01/26/2022,31.95
01/27/2022,30.87
01/28/2022,28.82
01/31/2022,26.85
02/01/2022,24.76
02/02/2022,25.14
02/03/2022,26.67
02/04/2022,26.25
02/07/2022,25.69
02/08/2022,24.54
02/09/2022,23.49
02/10/2022,26.07
02/11/2022,28.83
02/14/2022,29.44
02/15/2022,27.28
02/16/2022,26.26
02/17/2022,29.32
02/18/2022,29.22
02/22/2022,29.11
02/23/2022,30.88
02/24/2022,30.05
02/25/2022,28.04
02/28/2022,29.65
03/01/2022,32.59
03/02/2022,30.97
03/03/2022,30.8
03/04/2022,32.34
03/07/2022,35.74
03/08/2022,35.0
03/09/2022,33.06
03/10/2022,31.52
03/11/2022,32.34
03/14/2022,33.32
03/15/2022,31.96
03/16/2022,28.96
03/17/2022,28.22
03/18/2022,26.55
03/21/2022,26.38
03/22/2022,25.85
03/23/2022,26.41
03/24/2022,25.3
03/25/2022,24.72
03/28/2022,24.18
03/29/2022,23.19
03/30/2022,23.57
03/31/2022,24.46
04/01/2022,24.21
04/04/2022,23.03
04/05/2022,24.9
04/06/2022,25.8
04/07/2022,25.23
04/08/2022,25.17
04/11/2022,27.0
04/12/2022,27.17
04/13/2022,25.54
04/14/2022,26.03
04/18/2022,25.75
04/19/2022,25.06
04/20/2022,24.15
04/21/2022,26.11
04/22/2022,29.87
04/25/2022,29.07
04/26/2022,33.14
04/27/2022,32.2
04/28/2022,31.15
04/29/2022,33.18
05/02/2022,33.01
05/03/2022,30.81
05/04/2022,28.09
05/05/2022,32.68
05/06/2022,32.31
05/09/2022,35.05
05/10/2022,33.97
05/11/2022,33.63
05/12/2022,33.08
05/13/2022,30.7
05/16/2022,29.51
05/17/2022,28.37
05/18/2022,32.8
05/19/2022,30.79
05/20/2022,31.14
05/23/2022,30.29
05/24/2022,30.74
05/25/2022,29.73
05/26/2022,29.28
05/27/2022,28.02
05/31/2022,27.99
06/01/2022,27.72
06/02/2022,27.06
06/03/2022,27.33
06/06/2022,27.22
06/07/2022,26.52
06/08/2022,26.54
06/09/2022,28.01
06/10/2022,29.72
06/13/2022,34.24
06/14/2022,33.28
06/15/2022,30.78
06/16/2022,33.49
06/17/2022,32.36
06/21/2022,31.25
06/22/2022,30.24
06/23/2022,30.19
06/24/2022,28.95
06/27/2022,28.18
06/28/2022,29.15
06/29/2022,29.0
06/30/2022,29.71
07/01/2022,28.52
07/05/2022,28.9
07/06/2022,28.39
07/07/2022,28.03
07/08/2022,27.3
07/11/2022,28.25
07/12/2022,28.82
07/13/2022,28.56
07/14/2022,28.61
07/15/2022,27.08
07/18/2022,27.82
07/19/2022,27.31
07/20/2022,26.7
07/21/2022,26.22
07/22/2022,25.97
07/25/2022,25.8
07/26/2022,26.42
07/27/2022,25.31
07/28/2022,24.33
07/29/2022,23.79
08/01/2022,24.86
08/02/2022,25.66
08/03/2022,24.37
08/04/2022,24.32
08/05/2022,24.18
08/08/2022,24.48
08/09/2022,24.69
08/10/2022,23.46
08/11/2022,23.71
08/12/2022,23.31
08/15/2022,23.32
08/16/2022,23.32
08/17/2022,23.6
08/18/2022,23.39
08/19/2022,24.32
08/22/2022,26.0
08/23/2022,25.92
08/24/2022,24.89
08/25/2022,24.13
08/26/2022,26.56
08/29/2022,26.82
08/30/2022,26.91
08/31/2022,26.65
09/01/2022,26.43
09/02/2022,26.48
09/06/2022,27.59
09/07/2022,26.1
09/08/2022,25.52
09/09/2022,25.14
09/12/2022,25.37
09/13/2022,27.95
09/14/2022,27.46
09/15/2022,27.6
09/16/2022,27.63
09/19/2022,27.01
09/20/2022,27.88
09/21/2022,28.76
09/22/2022,28.22
09/23/2022,30.32
09/26/2022,31.77
09/27/2022,32.12
09/28/2022,30.58
09/29/2022,31.74
09/30/2022,31.86
10/03/2022,30.69
10/04/2022,29.67
10/05/2022,29.43
10/06/2022,30.79
10/07/2022,32.1
10/10/2022,32.73
10/11/2022,33.36
10/12/2022,33.13
10/13/2022,31.8
10/14/2022,32.45
10/17/2022,31.74
10/18/2022,30.98
10/19/2022,31.35
10/20/2022,30.81
10/21/2022,30.47
10/24/2022,30.33
10/25/2022,29.29
10/26/2022,28.46
10/27/2022,28.28
10/28/2022,26.9
10/31/2022,26.92
11/01/2022,26.69
11/02/2022,27.22
11/03/2022,26.7
11/04/2022,26.39
11/07/2022,26.26
11/08/2022,27.1
11/09/2022,27.91
11/10/2022,26.18
11/11/2022,25.74
11/14/2022,26.13
11/15/2022,26.59
11/16/2022,26.03
11/17/2022,25.83
11/18/2022,25.33
11/21/2022,24.72
11/22/2022,23.83
11/23/2022,23.38
11/25/2022,23.59
11/28/2022,24.9
11/29/2022,24.65
11/30/2022,23.53
12/01/2022,23.31
12/02/2022,22.96
12/05/2022,23.89
12/06/2022,24.72
12/07/2022,25.18
12/08/2022,24.73
12/09/2022,25.21
12/12/2022,25.67
12/13/2022,24.29
12/14/2022,23.46
12/15/2022,25.08
12/16/2022,25.15
12/19/2022,25.08
12/20/2022,24.4
12/21/2022,23.35
12/22/2022,24.78
12/23/2022,24.13
12/27/2022,24.43
12/28/2022,24.58
12/29/2022,23.95
12/30/2022,24.29
01/03/2023,24.58
01/04/2023,23.81
01/05/2023,24.07
01/06/2023,23.18
01/09/2023,23.74
01/10/2023,22.74
01/11/2023,22.74
01/12/2023,21.58
01/13/2023,21.14
01/17/2023,21.45
01/18/2023,22.27
01/19/2023,22.45
01/20/2023,21.72
01/23/2023,21.6
01/24/2023,20.91
01/25/2023,20.94
01/26/2023,20.7
01/27/2023,20.47
01/30/2023,21.37
01/31/2023,20.81
02/01/2023,19.97
02/02/2023,20.84
02/03/2023,20.78
02/06/2023,21.43
02/07/2023,20.78
02/08/2023,21.82
02/09/2023,22.5
02/10/2023,22.55
02/13/2023,21.97
02/14/2023,21.14
02/15/2023,20.68
02/16/2023,21.88
02/17/2023,21.77
02/21/2023,23.38
02/22/2023,22.68
02/23/2023,21.74
02/24/2023,22.43
02/27/2023,21.59
02/28/2023,21.32
03/01/2023,21.36
03/02/2023,20.63
03/03/2023,19.98
03/06/2023,19.99
03/07/2023,20.59
03/08/2023,20.19
03/09/2023,22.87
03/10/2023,25.39
03/13/2023,26.64
03/14/2023,24.87
03/15/2023,27.2
03/16/2023,24.56
03/17/2023,27.42
03/20/2023,25.85
03/21/2023,23.57
03/22/2023,24.38
03/23/2023,24.53
03/24/2023,23.96
03/27/2023,22.87
03/28/2023,22.38
03/29/2023,21.49
03/30/2023,21.45
03/31/2023,21.23
04/03/2023,20.83
04/04/2023,21.34
04/05/2023,21.48
04/06/2023,21.0
04/10/2023,21.07
04/11/2023,21.01
04/12/2023,21.05
04/13/2023,20.26
04/14/2023,20.03
04/17/2023,19.65
04/18/2023,19.82
04/19/2023,20.02
04/20/2023,20.55
04/21/2023,20.39
04/24/2023,20.4
04/25/2023,21.65
04/26/2023,21.54
04/27/2023,20.37
04/28/2023,19.54
05/01/2023,19.67
05/02/2023,20.75
05/03/2023,21.29
05/04/2023,22.77
05/05/2023,20.78
05/08/2023,20.71
05/09/2023,21.17
05/10/2023,20.69
05/11/2023,20.62
05/12/2023,20.66
05/15/2023,20.31
05/16/2023,20.9
05/17/2023,20.05
05/18/2023,19.33
05/19/2023,20.04
05/22/2023,20.36
05/23/2023,21.06
05/24/2023,22.02
05/25/2023,21.38
05/26/2023,20.44
05/30/2023,20.13
05/31/2023,20.21
06/01/2023,18.75
06/02/2023,17.92
06/05/2023,17.9
06/06/2023,17.04
06/07/2023,17.14
06/08/2023,16.86
06/09/2023,16.96
06/12/2023,17.28
06/13/2023,17.23
06/14/2023,16.86
06/15/2023,17.18
06/16/2023,16.75
06/20/2023,17.3
06/21/2023,16.89
06/22/2023,16.56
06/23/2023,16.87
06/26/2023,17.05
06/27/2023,16.44
06/28/2023,15.9
06/29/2023,16.1
06/30/2023,16.02
07/03/2023,16.07
07/05/2023,16.51
07/06/2023,17.52
07/07/2023,17.24
07/10/2023,17.25
07/11/2023,16.97
07/12/2023,16.11
07/13/2023,16.12
07/14/2023,16.04
07/17/2023,16.27
07/18/2023,16.13
07/19/2023,16.56
07/20/2023,16.66
07/21/2023,16.4
07/24/2023,16.26
07/25/2023,16.22
07/26/2023,15.79
07/27/2023,16.63
07/28/2023,15.92
07/31/2023,16.01
08/01/2023,16.34
08/02/2023,17.96
08/03/2023,17.72
08/04/2023,18.61
08/07/2023,17.72
08/08/2023,18.13
08/09/2023,18.05
08/10/2023,18.16
08/11/2023,17.56
08/14/2023,17.41
08/15/2023,18.59
08/16/2023,18.97
08/17/2023,19.83
08/18/2023,19.24
08/21/2023,18.77
08/22/2023,18.72
08/23/2023,17.94
08/24/2023,18.75
08/25/2023,17.72
08/28/2023,17.12
08/29/2023,16.56
08/30/2023,16.18
08/31/2023,15.92
09/01/2023,15.74
09/05/2023,16.24
09/06/2023,16.61
09/07/2023,16.58
09/08/2023,16.14
09/11/2023,16.02
09/12/2023,16.25
09/13/2023,15.92
09/14/2023,15.34
09/15/2023,16.02
09/18/2023,16.13
09/19/2023,16.13
09/20/2023,16.81
09/21/2023,18.24
09/22/2023,18.09
09/25/2023,18.02
09/26/2023,19.72
09/27/2023,19.11
09/28/2023,18.38
09/29/2023,18.51
10/02/2023,18.62
10/03/2023,20.41
10/04/2023,19.52
10/05/2023,19.5
10/06/2023,18.73
10/09/2023,18.81
10/10/2023,18.27
10/11/2023,17.63
10/12/2023,18.09
10/13/2023,20.57
10/16/2023,18.79
10/17/2023,19.26
10/18/2023,20.47
10/19/2023,22.19
10/20/2023,22.44
10/23/2023,21.33
10/24/2023,20.21
10/25/2023,21.33
10/26/2023,21.57
10/27/2023,22.27
10/30/2023,20.8
10/31/2023,19.49
11/01/2023,18.55
11/02/2023,17.8
11/03/2023,17.22
11/06/2023,17.03
11/07/2023,16.92
11/08/2023,16.64
11/09/2023,17.3
11/10/2023,16.52
11/13/2023,16.61
11/14/2023,16.29
11/15/2023,16.28
11/16/2023,16.14
11/17/2023,15.85
11/20/2023,15.69
11/21/2023,15.5
11/22/2023,15.48
11/24/2023,15.12
11/27/2023,15.34
11/28/2023,15.24
11/29/2023,15.51
11/30/2023,15.44
12/01/2023,15.36
12/04/2023,15.68
12/05/2023,15.57
12/06/2023,15.74
12/07/2023,15.65
12/08/2023,15.16
12/11/2023,15.19
12/12/2023,14.83
12/13/2023,14.66
12/14/2023,14.79
12/15/2023,15.13
12/18/2023,15.47
12/19/2023,15.64
12/20/2023,16.58
12/21/2023,16.3
12/22/2023,15.99
12/26/2023,15.88
12/27/2023,15.27
12/28/2023,15.23
12/29/2023,15.26
01/02/2024,15.48
01/03/2024,16.04
01/04/2024,16.04
01/05/2024,15.51
01/08/2024,15.14
01/09/2024,14.9
01/10/2024,14.73
01/11/2024,14.56
01/12/2024,14.94
01/16/2024,15.74
01/17/2024,16.38
01/18/2024,15.84
01/19/2024,15.26
01/22/2024,14.97
01/23/2024,14.52
01/24/2024,14.97
01/25/2024,15.1
01/26/2024,15.03
01/29/2024,15.22
01/30/2024,15.14
01/31/2024,15.96
02/01/2024,15.5
02/02/2024,15.61
02/05/2024,15.33
02/06/2024,14.99
02/07/2024,14.85
02/08/2024,14.93
02/09/2024,15.08
02/12/2024,15.67
02/13/2024,16.82
02/14/2024,15.93
02/15/2024,15.76
02/16/2024,15.86
02/20/2024,16.41
02/21/2024,16.23
02/22/2024,15.77
02/23/2024,15.25
02/26/2024,15.22
02/27/2024,14.89
02/28/2024,15.22
02/29/2024,14.93
03/01/2024,14.93
03/04/2024,15.23
03/05/2024,15.91
03/06/2024,15.97
03/07/2024,15.91
03/08/2024,16.3
03/11/2024,16.46
03/12/2024,15.66
03/13/2024,15.6
03/14/2024,16.12
03/15/2024,16.41
03/18/2024,16.22
03/19/2024,15.77
03/20/2024,15.28
03/21/2024,15.18
03/22/2024,15.3
03/25/2024,15.38
03/26/2024,15.29
03/27/2024,15.01
03/28/2024,15.19
04/01/2024,15.52
04/02/2024,16.09
04/03/2024,15.91
04/04/2024,17.16
04/05/2024,17.18
04/08/2024,16.56
04/09/2024,16.42
04/10/2024,17.04
04/11/2024,16.49
04/12/2024,18.2
04/15/2024,19.55
04/16/2024,18.84
04/17/2024,18.77
04/18/2024,18.66
04/19/2024,19.25
04/22/2024,17.63
04/23/2024,16.68
04/24/2024,16.84
04/25/2024,16.37
04/26/2024,16.27
04/29/2024,16.0
04/30/2024,16.59
05/01/2024,16.57
05/02/2024,16.05
05/03/2024,15.27
05/06/2024,15.02
05/07/2024,14.95
05/08/2024,14.9
05/09/2024,14.71
05/10/2024,14.66
05/13/2024,14.89
05/14/2024,14.7
05/15/2024,14.08
05/16/2024,14.22
05/17/2024,13.99
05/20/2024,14.11
05/21/2024,13.95
05/22/2024,14.31
05/23/2024,14.67
05/24/2024,14.17
05/28/2024,14.72
05/29/2024,15.45
05/30/2024,15.59
05/31/2024,14.66
06/03/2024,14.8
06/04/2024,14.88
06/05/2024,14.54
06/06/2024,14.54
06/07/2024,14.41
06/10/2024,14.6
06/11/2024,14.49
06/12/2024,14.12
06/13/2024,14.17
06/14/2024,14.84
06/17/2024,14.79
06/18/2024,14.69
06/20/2024,15.41
06/21/2024,15.17
06/24/2024,15.23
06/25/2024,14.86
06/26/2024,14.71
06/27/2024,14.42
06/28/2024,14.52
07/01/2024,14.19
07/02/2024,14.01
07/03/2024,14.02
07/05/2024,14.35
07/08/2024,14.29
07/09/2024,14.39
07/10/2024,14.5
07/11/2024,14.67
07/12/2024,14.37
07/15/2024,14.87
07/16/2024,14.91
07/17/2024,15.79
07/18/2024,16.56
07/19/2024,17.16
07/22/2024,16.09
07/23/2024,16.01
07/24/2024,18.43
07/25/2024,18.69
07/26/2024,17.24
07/29/2024,17.16
07/30/2024,18.01
07/31/2024,16.97
08/01/2024,19.14
08/02/2024,23.34
08/05/2024,33.71
08/06/2024,26.76
08/07/2024,27.01
08/08/2024,24.13
08/09/2024,21.18
08/12/2024,21.63
08/13/2024,19.86
08/14/2024,18.45
08/15/2024,17.88
08/16/2024,17.81
08/19/2024,17.59
08/20/2024,18.28
08/21/2024,18.58
08/22/2024,19.36
08/23/2024,18.19
08/26/2024,18.25
08/27/2024,17.73
08/28/2024,18.9
08/29/2024,18.0
08/30/2024,17.43
09/03/2024,21.7
09/04/2024,22.07
09/05/2024,20.93
09/06/2024,22.74
09/09/2024,20.88
09/10/2024,20.55
09/11/2024,19.59
09/12/2024,19.48
09/13/2024,19.28
09/16/2024,19.81
09/17/2024,20.13
09/18/2024,20.35
09/19/2024,19.07
09/20/2024,18.94
09/23/2024,18.7
09/24/2024,18.47
09/25/2024,18.57
09/26/2024,18.45
09/27/2024,19.54
09/30/2024,19.22
10/01/2024,20.89
10/02/2024,20.59
10/03/2024,21.63
10/04/2024,20.65
10/07/2024,22.59
10/08/2024,21.52
10/09/2024,20.91
10/10/2024,21.02
10/11/2024,20.77
10/14/2024,20.12
10/15/2024,20.8
10/16/2024,20.32
10/17/2024,19.81
10/18/2024,19.19
10/21/2024,19.24
10/22/2024,19.17
10/23/2024,20.04
10/24/2024,19.85
10/25/2024,20.94
10/28/2024,20.17
10/29/2024,19.96
10/30/2024,20.76
10/31/2024,22.64
11/01/2024,21.91
11/04/2024,21.57
11/05/2024,20.19
11/06/2024,17.67
11/07/2024,16.95
11/08/2024,16.83
11/11/2024,16.8
11/12/2024,16.71
11/13/2024,16.51
11/14/2024,16.68
11/15/2024,17.81
11/18/2024,17.19
11/19/2024,17.69
11/20/2024,18.26
11/21/2024,18.18
11/22/2024,17.3
11/25/2024,16.87
11/26/2024,16.53
11/27/2024,16.6
11/29/2024,16.26
12/02/2024,16.34
12/03/2024,16.24
12/04/2024,16.39
12/05/2024,16.58
12/06/2024,16.32
12/09/2024,17.09
12/10/2024,16.98
12/11/2024,16.88
12/12/2024,17.35
12/13/2024,17.15
12/16/2024,17.57
12/17/2024,18.13
12/18/2024,24.24
12/19/2024,24.14
12/20/2024,20.1
12/23/2024,18.65
12/24/2024,17.2
12/26/2024,17.36
12/27/2024,18.07
12/30/2024,18.94
12/31/2024,18.98
01/02/2025,19.33
01/03/2025,18.14
01/06/2025,18.03
01/07/2025,19.19
01/08/2025,19.34
01/10/2025,20.97
01/13/2025,20.43
01/14/2025,19.99
01/15/2025,18.23
01/16/2025,18.35
01/17/2025,18.19
01/21/2025,17.5
01/22/2025,17.81
01/23/2025,17.52
01/24/2025,17.55
01/27/2025,18.97
01/28/2025,18.13
01/29/2025,18.15
01/30/2025,17.91
01/31/2025,18.43
02/03/2025,19.55
02/04/2025,18.64
02/05/2025,17.96
02/06/2025,17.94
02/07/2025,18.63
02/10/2025,18.23
02/11/2025,18.28
02/12/2025,18.31
02/13/2025,17.84
02/14/2025,17.81
02/18/2025,17.82
02/19/2025,17.93
02/20/2025,18.01
02/21/2025,19.48
02/24/2025,19.86
02/25/2025,20.03
02/26/2025,19.75
02/27/2025,21.22
02/28/2025,20.18
03/03/2025,22.18
03/04/2025,22.78
03/05/2025,21.72
03/06/2025,23.7
03/07/2025,22.59
03/10/2025,25.72
03/11/2025,25.34
03/12/2025,23.67
03/13/2025,24.06
03/14/2025,22.17
03/17/2025,21.3
03/18/2025,21.97
03/19/2025,20.83
03/20/2025,20.71
03/21/2025,20.35
03/24/2025,19.04
03/25/2025,19.05
03/26/2025,19.84
03/27/2025,19.89
03/28/2025,22.01
03/31/2025,21.97
04/01/2025,21.82
04/02/2025,21.45
04/03/2025,27.38
04/04/2025,36.71
04/07/2025,36.88
04/08/2025,41.5
04/09/2025,29.92
04/10/2025,35.71
04/11/2025,33.91
04/14/2025,29.63
04/15/2025,29.0
04/16/2025,30.94
04/17/2025,29.35
04/21/2025,31.83
04/22/2025,29.45
04/23/2025,28.02
04/24/2025,26.44
04/25/2025,25.37
04/28/2025,25.73
04/29/2025,25.22
04/30/2025,25.54
05/01/2025,25.49
05/02/2025,24.0
05/05/2025,24.55
05/06/2025,25.41
05/07/2025,24.7
05/08/2025,23.76
05/09/2025,23.38
05/12/2025,20.22
05/13/2025,20.09
05/14/2025,20.58
05/15/2025,20.25
05/16/2025,20.08
05/19/2025,20.69
05/20/2025,20.72
05/21/2025,22.66
05/22/2025,22.32
05/23/2025,23.8
05/27/2025,21.29
05/28/2025,21.67
05/29/2025,21.62
05/30/2025,21.38
06/02/2025,21.09
06/03/2025,20.72
06/04/2025,20.66
06/05/2025,21.11
06/06/2025,20.02
06/09/2025,20.09
06/10/2025,19.94
06/11/2025,20.3
06/12/2025,20.65
06/13/2025,22.62
06/16/2025,21.23
06/17/2025,22.91
06/18/2025,21.97
06/20/2025,22.48
06/23/2025,21.82
06/24/2025,20.05
06/25/2025,19.67
06/26/2025,19.45
06/27/2025,19.45
06/30/2025,19.44
07/01/2025,19.51
07/02/2025,19.35
07/03/2025,19.21
07/07/2025,20.21
07/08/2025,19.58
07/09/2025,19.02
07/10/2025,18.92
07/11/2025,19.37
07/14/2025,19.84
07/15/2025,20.06
07/16/2025,20.09
07/17/2025,19.69
07/18/2025,19.58
07/21/2025,19.51
07/22/2025,19.53
07/23/2025,18.56
07/24/2025,18.56
07/25/2025,18.32
07/28/2025,18.16
07/29/2025,18.77
07/30/2025,18.35
07/31/2025,19.14
08/01/2025,21.24
08/04/2025,19.61
08/05/2025,20.03
08/06/2025,19.47
08/07/2025,19.35
08/08/2025,18.7
08/11/2025,19.25
08/12/2025,18.34
08/13/2025,18.33
08/14/2025,18.49
08/15/2025,18.64
08/18/2025,18.45
08/19/2025,18.9
08/20/2025,19.1
08/21/2025,19.41
08/22/2025,17.76
08/25/2025,18.02
08/26/2025,17.9
08/27/2025,17.94
08/28/2025,17.72
08/29/2025,18.35
09/02/2025,19.38
09/03/2025,18.93
09/04/2025,18.39
09/05/2025,18.42
09/08/2025,18.29
09/09/2025,18.27
09/10/2025,18.44
09/11/2025,18.03
09/12/2025,18.06
09/15/2025,18.53
09/16/2025,18.91
09/17/2025,18.44
09/18/2025,18.52
09/19/2025,18.48
09/22/2025,18.95
09/23/2025,19.44
09/24/2025,19.14
09/25/2025,19.46
09/26/2025,18.41
09/29/2025,18.76
09/30/2025,18.77
10/01/2025,18.76
10/02/2025,18.89
10/03/2025,19.08
10/06/2025,19.12
10/07/2025,19.71
10/08/2025,19.26
10/09/2025,19.38
10/10/2025,22.81
10/13/2025,20.93
10/14/2025,22.03
10/15/2025,21.94
10/16/2025,24.87
10/17/2025,22.09
10/20/2025,20.31
10/21/2025,19.99
10/22/2025,20.31
10/23/2025,19.65
10/24/2025,19.2
10/27/2025,18.99
10/28/2025,19.55
10/29/2025,19.83
10/30/2025,19.98
10/31/2025,20.49
11/03/2025,20.38
11/04/2025,21.29
11/05/2025,20.6
11/06/2025,21.35
11/07/2025,21.19
11/10/2025,20.24
11/11/2025,20.19
11/12/2025,20.34
11/13/2025,21.85
11/14/2025,21.58
11/17/2025,23.18
11/18/2025,24.54
11/19/2025,23.99
11/20/2025,25.76
11/21/2025,23.96
11/24/2025,21.85
11/25/2025,20.73
11/26/2025,20.02
11/28/2025,19.64
12/01/2025,20.22
12/02/2025,19.84
12/03/2025,19.71
12/04/2025,19.49
12/05/2025,19.27
12/08/2025,19.91
12/09/2025,20.08
12/10/2025,19.35
12/11/2025,19.05
12/12/2025,19.25
12/15/2025,19.68
12/16/2025,19.67
12/17/2025,20.08
12/18/2025,19.59
12/19/2025,18.25
12/22/2025,17.79
12/23/2025,17.84
12/24/2025,17.77
12/26/2025,17.77
12/29/2025,17.82
12/30/2025,17.77
12/31/2025,18.18
01/02/2026,18.02
01/05/2026,18.32
01/06/2026,18.15
01/07/2026,18.59
01/08/2026,18.39
01/09/2026,17.88
01/12/2026,18.23
01/13/2026,18.85
01/14/2026,19.37
01/15/2026,18.9
01/16/2026,18.99
01/20/2026,21.28
01/21/2026,19.36
01/22/2026,18.75
01/23/2026,19.15
01/26/2026,19.07
01/27/2026,19.22
01/28/2026,19.3
01/29/2026,19.67
01/30/2026,20.07
02/02/2026,19.37
02/03/2026,20.35
02/04/2026,20.62
02/05/2026,22.45
02/06/2026,20.37
02/09/2026,20.09
02/10/2026,20.43
02/11/2026,20.37
02/12/2026,22.17
02/13/2026,22.17
02/17/2026,21.6
02/18/2026,21.39
02/19/2026,21.88
02/20/2026,21.09
02/23/2026,22.14
02/24/2026,21.34
02/25/2026,20.36
02/26/2026,20.81
02/27/2026,21.56
03/02/2026,22.44
03/03/2026,23.54
03/04/2026,22.29
03/05/2026,23.86
03/06/2026,27.56
03/09/2026,25.34
03/10/2026,25.51
03/11/2026,24.97
03/12/2026,26.95
03/13/2026,27.28
03/16/2026,24.92
03/17/2026,24.33
03/18/2026,26.56
03/19/2026,25.54
03/20/2026,27.43
03/23/2026,26.1
03/24/2026,26.56
03/25/2026,25.63
03/26/2026,27.16
03/27/2026,29.27
03/30/2026,29.13
03/31/2026,25.55
04/01/2026,24.86
04/02/2026,24.72
04/06/2026,24.77
04/07/2026,25.57
04/08/2026,22.68
04/09/2026,21.81
04/10/2026,21.86
04/13/2026,21.34
04/14/2026,20.82
04/15/2026,20.78
04/16/2026,20.77
04/17/2026,20.51
04/20/2026,21.24
04/21/2026,21.51
04/22/2026,21.24
04/23/2026,21.48
04/24/2026,21.3
04/27/2026,20.77
04/28/2026,20.49
04/29/2026,21.19
04/30/2026,20.08
05/01/2026,20.37
05/04/2026,21.05
05/05/2026,20.82
05/06/2026,20.57
05/07/2026,20.35
05/08/2026,20.5
05/11/2026,21.24
05/12/2026,21.04
05/13/2026,21.18
05/14/2026,20.85
05/15/2026,21.36
05/18/2026,20.92
05/19/2026,21.12
05/20/2026,20.76
05/21/2026,20.0
05/22/2026,20.03
05/26/2026,19.89
